LeftX	RightX	Torso	LeftY	RightY
0.000	0.015	1502.530	0.465	-0.773
0.000	0.015	1502.530	0.465	-0.773
0.000	0.015	1502.530	0.465	-0.773
0.000	0.015	1502.530	0.465	-0.773
0.000	0.015	1502.530	0.465	-0.773
0.002	0.015	1502.530	0.407	-0.780
0.002	0.015	1502.530	0.407	-0.780
0.002	0.015	1502.530	0.407	-0.780
0.002	0.015	1502.530	0.407	-0.780
0.002	0.015	1502.530	0.407	-0.780
0.002	0.014	1502.530	0.391	-0.783
0.002	0.014	1502.530	0.391	-0.783
0.002	0.014	1502.530	0.391	-0.783
0.002	0.014	1502.530	0.391	-0.783
0.003	0.013	1502.530	0.357	-0.786
0.003	0.013	1502.530	0.357	-0.786
0.003	0.013	1502.530	0.357	-0.786
0.006	0.012	1502.530	0.260	-0.791
0.006	0.012	1502.530	0.260	-0.791
0.006	0.012	1502.530	0.260	-0.791
0.006	0.012	1502.530	0.260	-0.791
0.007	0.012	1502.530	0.218	-0.792
0.007	0.012	1502.530	0.218	-0.792
0.007	0.012	1502.530	0.218	-0.792
0.007	0.012	1502.530	0.218	-0.792
0.009	0.011	1502.530	0.175	-0.793
0.009	0.011	1502.530	0.175	-0.793
0.009	0.011	1502.530	0.175	-0.793
0.009	0.011	1502.530	0.175	-0.793
0.009	0.011	1502.530	0.175	-0.793
0.011	0.011	1502.530	0.109	-0.794
0.011	0.011	1502.530	0.109	-0.794
0.011	0.011	1502.530	0.109	-0.794
0.011	0.011	1502.530	0.109	-0.794
0.011	0.011	1502.530	0.109	-0.794
0.012	0.011	1502.530	0.066	-0.795
0.012	0.011	1502.530	0.066	-0.795
0.012	0.011	1502.530	0.066	-0.795
0.012	0.011	1502.530	0.066	-0.795
0.015	0.010	1502.530	0.025	-0.796
0.015	0.010	1502.530	0.025	-0.796
0.015	0.010	1502.530	0.025	-0.796
0.015	0.010	1502.530	0.025	-0.796
0.017	0.010	1502.530	-0.013	-0.796
0.017	0.010	1502.530	-0.013	-0.796
0.017	0.010	1502.530	-0.013	-0.796
0.017	0.010	1502.530	-0.013	-0.796
0.018	0.009	1502.530	-0.048	-0.796
0.018	0.009	1502.530	-0.048	-0.796
0.018	0.009	1502.530	-0.048	-0.796
0.018	0.009	1502.530	-0.048	-0.796
0.018	0.009	1502.530	-0.048	-0.796
0.020	0.009	1502.530	-0.091	-0.795
0.020	0.009	1502.530	-0.091	-0.795
0.020	0.009	1502.530	-0.091	-0.795
0.020	0.009	1502.530	-0.091	-0.795
0.023	0.007	1502.530	-0.133	-0.791
0.023	0.007	1502.530	-0.133	-0.791
0.023	0.007	1502.530	-0.133	-0.791
0.023	0.007	1502.530	-0.133	-0.791
0.024	0.007	1502.530	-0.147	-0.790
0.024	0.007	1502.530	-0.147	-0.790
0.024	0.007	1502.530	-0.147	-0.790
0.024	0.007	1502.530	-0.147	-0.790
0.024	0.007	1502.530	-0.147	-0.790
0.025	0.006	1502.530	-0.161	-0.788
0.025	0.006	1502.530	-0.161	-0.788
0.025	0.006	1502.530	-0.161	-0.788
0.025	0.006	1502.530	-0.161	-0.788
0.025	0.006	1502.530	-0.161	-0.788
0.025	0.006	1502.530	-0.167	-0.788
0.025	0.005	1502.530	-0.167	-0.784
0.025	0.005	1502.530	-0.167	-0.784
0.025	0.005	1502.530	-0.167	-0.784
0.025	0.004	1502.530	-0.166	-0.779
0.025	0.004	1502.530	-0.166	-0.779
0.025	0.004	1502.530	-0.166	-0.779
0.025	0.004	1502.530	-0.166	-0.779
0.025	0.004	1502.530	-0.160	-0.777
0.025	0.004	1502.530	-0.160	-0.777
0.025	0.004	1502.530	-0.160	-0.777
0.025	0.004	1502.530	-0.160	-0.777
0.025	0.003	1502.530	-0.148	-0.772
0.025	0.003	1502.530	-0.148	-0.772
0.025	0.003	1502.530	-0.148	-0.772
0.025	0.003	1502.530	-0.148	-0.772
0.025	0.003	1502.530	-0.138	-0.768
0.025	0.003	1502.530	-0.138	-0.768
0.025	0.003	1502.530	-0.138	-0.768
0.025	0.003	1502.530	-0.138	-0.768
0.024	0.002	1502.530	-0.131	-0.766
0.024	0.002	1502.530	-0.131	-0.766
0.024	0.002	1502.530	-0.131	-0.766
0.024	0.002	1502.530	-0.128	-0.765
0.024	0.002	1502.530	-0.128	-0.765
0.024	0.002	1502.530	-0.128	-0.765
0.024	0.002	1502.530	-0.128	-0.765
0.024	0.002	1502.530	-0.128	-0.765
0.024	0.002	1502.530	-0.117	-0.761
0.024	0.002	1502.530	-0.117	-0.761
0.024	0.002	1502.530	-0.117	-0.761
0.023	0.002	1502.530	-0.105	-0.758
0.023	0.002	1502.530	-0.105	-0.758
0.023	0.002	1502.530	-0.105	-0.758
0.023	0.002	1502.530	-0.105	-0.758
0.023	0.002	1502.530	-0.102	-0.756
0.023	0.002	1502.530	-0.102	-0.756
0.023	0.002	1502.530	-0.102	-0.756
0.023	0.002	1502.530	-0.094	-0.753
0.023	0.002	1502.530	-0.094	-0.753
0.023	0.002	1502.530	-0.094	-0.753
0.023	0.002	1502.530	-0.094	-0.753
0.023	0.002	1502.530	-0.094	-0.753
0.022	0.002	1502.530	-0.079	-0.747
0.022	0.002	1502.530	-0.079	-0.747
0.022	0.002	1502.530	-0.079	-0.747
0.022	0.002	1502.530	-0.079	-0.747
0.022	0.002	1502.530	-0.079	-0.747
0.022	0.001	1502.530	-0.072	-0.744
0.022	0.001	1502.530	-0.072	-0.744
0.022	0.001	1502.530	-0.072	-0.744
0.022	0.001	1502.530	-0.072	-0.744
0.022	0.001	1502.530	-0.068	-0.742
0.022	0.001	1502.530	-0.068	-0.742
0.022	0.001	1502.530	-0.068	-0.742
0.022	0.001	1502.530	-0.068	-0.742
0.022	0.001	1502.530	-0.068	-0.741
0.022	0.001	1502.530	-0.066	-0.741
0.022	0.001	1502.530	-0.066	-0.741
0.022	0.001	1502.530	-0.066	-0.741
0.022	0.001	1502.530	-0.065	-0.740
0.022	0.001	1502.530	-0.065	-0.740
0.022	0.001	1502.530	-0.065	-0.740
0.022	0.001	1502.530	-0.065	-0.740
0.022	0.001	1502.530	-0.064	-0.739
0.022	0.001	1502.530	-0.064	-0.739
0.022	0.001	1502.530	-0.064	-0.739
0.022	0.001	1502.530	-0.064	-0.739
0.022	0.000	1502.530	-0.063	-0.737
0.022	0.000	1502.530	-0.063	-0.737
0.022	0.000	1502.530	-0.063	-0.737
0.022	0.000	1502.530	-0.063	-0.737
0.022	0.000	1502.530	-0.063	-0.737
0.022	0.000	1502.530	-0.063	-0.737
0.022	-0.000	1502.530	-0.061	-0.736
0.022	-0.000	1502.530	-0.061	-0.736
0.022	-0.000	1502.530	-0.061	-0.736
0.022	-0.000	1502.530	-0.061	-0.736
0.022	-0.000	1502.530	-0.061	-0.736
0.022	-0.000	1502.530	-0.061	-0.736
0.022	-0.000	1502.530	-0.061	-0.736
0.022	-0.000	1502.530	-0.061	-0.736
0.022	-0.001	1502.530	-0.059	-0.733
0.022	-0.001	1502.530	-0.059	-0.733
0.022	-0.001	1502.530	-0.059	-0.733
0.022	-0.001	1502.530	-0.059	-0.733
0.022	-0.001	1502.530	-0.059	-0.733
0.022	-0.001	1502.530	-0.059	-0.733
0.022	-0.001	1502.530	-0.059	-0.733
0.022	-0.001	1502.530	-0.057	-0.732
0.022	-0.001	1502.530	-0.057	-0.732
0.022	-0.001	1502.530	-0.057	-0.732
0.022	-0.001	1502.530	-0.057	-0.732
0.022	-0.001	1502.530	-0.042	-0.731
0.022	-0.001	1502.530	-0.042	-0.731
0.022	-0.001	1502.530	-0.042	-0.731
0.022	-0.001	1502.530	-0.042	-0.731
0.022	-0.001	1502.530	-0.030	-0.729
0.022	-0.001	1502.530	-0.030	-0.729
0.022	-0.001	1502.530	-0.030	-0.729
0.022	-0.001	1502.530	-0.030	-0.729
0.022	-0.001	1502.530	-0.030	-0.729
0.022	-0.002	1502.530	0.005	-0.727
0.022	-0.002	1502.530	0.005	-0.727
0.022	-0.002	1502.530	0.005	-0.727
0.022	-0.002	1502.530	0.051	-0.725
0.022	-0.002	1502.530	0.051	-0.725
0.022	-0.002	1502.530	0.051	-0.725
0.022	-0.002	1502.530	0.051	-0.725
0.023	-0.003	1502.530	0.105	-0.725
0.023	-0.003	1502.530	0.105	-0.722
0.023	-0.003	1502.530	0.105	-0.722
0.023	-0.003	1502.530	0.105	-0.722
0.023	-0.003	1502.530	0.105	-0.722
0.023	-0.004	1502.530	0.191	-0.715
0.023	-0.004	1502.530	0.191	-0.715
0.023	-0.004	1502.530	0.191	-0.715
0.023	-0.005	1502.530	0.244	-0.709
0.023	-0.005	1502.530	0.244	-0.709
0.023	-0.005	1502.530	0.244	-0.709
0.023	-0.005	1502.530	0.244	-0.709
0.023	-0.005	1502.530	0.292	-0.701
0.023	-0.005	1502.530	0.292	-0.701
0.023	-0.005	1502.530	0.292	-0.701
0.023	-0.005	1502.530	0.292	-0.701
0.023	-0.007	1502.530	0.386	-0.678
0.023	-0.007	1502.530	0.386	-0.678
0.023	-0.007	1502.530	0.386	-0.678
0.023	-0.007	1502.530	0.386	-0.678
0.023	-0.007	1502.530	0.386	-0.678
0.023	-0.009	1502.530	0.427	-0.661
0.023	-0.009	1502.530	0.427	-0.661
0.023	-0.009	1502.530	0.427	-0.661
0.023	-0.009	1502.530	0.427	-0.661
0.023	-0.010	1502.530	0.476	-0.629
0.023	-0.010	1502.530	0.476	-0.629
0.023	-0.010	1502.530	0.476	-0.629
0.023	-0.010	1502.530	0.476	-0.629
0.023	-0.010	1502.530	0.476	-0.629
0.022	-0.012	1502.530	0.504	-0.595
0.022	-0.012	1502.530	0.504	-0.595
0.022	-0.012	1502.530	0.504	-0.595
0.022	-0.012	1502.530	0.504	-0.595
0.022	-0.012	1502.530	0.504	-0.595
0.022	-0.012	1502.530	0.521	-0.582
0.022	-0.012	1502.530	0.521	-0.582
0.022	-0.012	1502.530	0.521	-0.582
0.022	-0.012	1502.530	0.521	-0.582
0.022	-0.013	1502.530	0.536	-0.569
0.022	-0.013	1502.530	0.536	-0.569
0.022	-0.013	1502.530	0.536	-0.569
0.022	-0.013	1502.530	0.536	-0.569
0.021	-0.013	1502.530	0.549	-0.536
0.021	-0.013	1502.530	0.549	-0.536
0.021	-0.013	1502.530	0.549	-0.536
0.021	-0.013	1502.530	0.549	-0.536
0.021	-0.013	1502.530	0.565	-0.509
0.021	-0.013	1502.530	0.565	-0.509
0.021	-0.013	1502.530	0.565	-0.509
0.021	-0.013	1502.530	0.565	-0.509
0.020	-0.013	1502.530	0.573	-0.503
0.020	-0.013	1502.530	0.573	-0.503
0.020	-0.013	1502.530	0.573	-0.503
0.020	-0.013	1502.530	0.573	-0.503
0.020	-0.013	1502.530	0.573	-0.503
0.020	-0.012	1502.530	0.588	-0.473
0.020	-0.012	1502.530	0.588	-0.473
0.020	-0.012	1502.530	0.588	-0.473
0.020	-0.012	1502.530	0.588	-0.473
0.019	-0.011	1502.530	0.604	-0.439
0.019	-0.011	1502.530	0.604	-0.439
0.019	-0.011	1502.530	0.604	-0.439
0.019	-0.011	1502.530	0.604	-0.439
0.019	-0.011	1502.530	0.604	-0.439
0.018	-0.010	1502.530	0.615	-0.409
0.018	-0.010	1502.530	0.615	-0.409
0.018	-0.010	1502.530	0.615	-0.409
0.018	-0.010	1502.530	0.615	-0.409
0.018	-0.010	1502.530	0.615	-0.409
0.018	-0.008	1502.530	0.622	-0.387
0.018	-0.008	1502.530	0.622	-0.387
0.018	-0.008	1502.530	0.622	-0.387
0.018	-0.008	1502.530	0.622	-0.387
0.018	-0.006	1502.530	0.633	-0.350
0.018	-0.006	1502.530	0.633	-0.350
0.018	-0.006	1502.530	0.633	-0.350
0.018	-0.006	1502.530	0.633	-0.350
0.017	-0.005	1502.530	0.640	-0.323
0.017	-0.005	1502.530	0.640	-0.323
0.017	-0.005	1502.530	0.640	-0.323
0.017	-0.005	1502.530	0.640	-0.323
0.017	-0.002	1502.530	0.651	-0.280
0.017	-0.002	1502.530	0.651	-0.280
0.017	-0.002	1502.530	0.651	-0.280
0.016	0.001	1502.530	0.660	-0.235
0.016	0.001	1502.530	0.660	-0.235
0.016	0.001	1502.530	0.660	-0.235
0.016	0.001	1502.530	0.660	-0.235
0.016	0.004	1502.530	0.671	-0.174
0.016	0.004	1502.530	0.671	-0.174
0.016	0.004	1502.530	0.671	-0.174
0.016	0.004	1502.530	0.671	-0.174
0.015	0.010	1502.530	0.677	-0.121
0.015	0.010	1502.530	0.677	-0.121
0.015	0.010	1502.530	0.677	-0.121
0.015	0.010	1502.530	0.677	-0.121
0.014	0.014	1502.530	0.687	-0.069
0.014	0.014	1502.530	0.687	-0.069
0.014	0.014	1502.530	0.687	-0.069
0.014	0.014	1502.530	0.687	-0.069
0.013	0.016	1502.530	0.691	-0.042
0.013	0.016	1502.530	0.691	-0.042
0.013	0.016	1502.530	0.691	-0.042
0.013	0.016	1502.530	0.691	-0.042
0.013	0.017	1502.530	0.692	-0.038
0.013	0.017	1502.530	0.692	-0.038
0.013	0.017	1502.530	0.692	-0.038
0.013	0.017	1502.530	0.692	-0.038
0.013	0.017	1502.530	0.692	-0.038
0.013	0.018	1502.530	0.694	-0.028
0.013	0.018	1502.530	0.694	-0.028
0.013	0.018	1502.530	0.694	-0.028
0.013	0.018	1502.530	0.694	-0.028
0.012	0.018	1502.530	0.695	-0.025
0.012	0.018	1502.530	0.695	-0.025
0.012	0.018	1502.530	0.695	-0.025
0.012	0.018	1502.530	0.695	-0.025
0.011	0.018	1502.530	0.695	-0.029
0.011	0.018	1502.530	0.695	-0.029
0.011	0.018	1502.530	0.695	-0.029
0.011	0.018	1502.530	0.695	-0.029
0.011	0.018	1502.530	0.695	-0.035
0.011	0.018	1502.530	0.695	-0.035
0.011	0.018	1502.530	0.695	-0.035
0.010	0.017	1502.530	0.694	-0.046
0.010	0.017	1502.530	0.694	-0.046
0.010	0.017	1502.530	0.694	-0.046
0.010	0.017	1502.530	0.694	-0.046
0.010	0.017	1502.530	0.694	-0.046
0.010	0.017	1502.530	0.694	-0.046
0.010	0.017	1502.530	0.694	-0.046
0.010	0.017	1502.530	0.694	-0.046
0.010	0.017	1502.530	0.693	-0.049
0.010	0.017	1502.530	0.693	-0.059
0.010	0.017	1502.530	0.693	-0.059
0.010	0.017	1502.530	0.693	-0.059
0.010	0.017	1502.530	0.693	-0.059
0.009	0.016	1502.530	0.691	-0.071
0.009	0.016	1502.530	0.691	-0.071
0.009	0.016	1502.530	0.691	-0.071
0.009	0.016	1502.530	0.691	-0.071
0.008	0.015	1502.530	0.690	-0.079
0.008	0.015	1502.530	0.690	-0.079
0.008	0.015	1502.530	0.690	-0.079
0.008	0.015	1502.530	0.690	-0.079
0.008	0.015	1502.530	0.690	-0.079
0.008	0.015	1502.530	0.689	-0.087
0.008	0.015	1502.530	0.689	-0.087
0.008	0.015	1502.530	0.689	-0.087
0.008	0.015	1502.530	0.689	-0.087
0.007	0.015	1502.530	0.688	-0.089
0.007	0.015	1502.530	0.688	-0.089
0.007	0.015	1502.530	0.688	-0.089
0.007	0.015	1502.530	0.688	-0.093
0.007	0.015	1502.530	0.688	-0.093
0.007	0.015	1502.530	0.688	-0.093
0.007	0.015	1502.530	0.688	-0.093
0.007	0.015	1502.530	0.688	-0.093
0.007	0.015	1502.530	0.688	-0.093
0.007	0.015	1502.530	0.688	-0.093
0.007	0.015	1502.530	0.688	-0.094
0.007	0.015	1502.530	0.688	-0.094
0.007	0.015	1502.530	0.688	-0.094
0.007	0.015	1502.530	0.688	-0.094
0.007	0.015	1502.530	0.688	-0.094
0.006	0.015	1502.530	0.688	-0.095
0.006	0.015	1502.530	0.688	-0.095
0.006	0.015	1502.530	0.688	-0.095
0.006	0.015	1502.530	0.688	-0.095
0.006	0.014	1502.530	0.689	-0.096
0.006	0.014	1502.530	0.689	-0.096
0.006	0.014	1502.530	0.689	-0.096
0.006	0.014	1502.530	0.689	-0.096
0.006	0.014	1502.530	0.689	-0.096
0.005	0.014	1502.530	0.690	-0.097
0.005	0.014	1502.530	0.690	-0.097
0.005	0.014	1502.530	0.691	-0.097
0.005	0.014	1502.530	0.691	-0.097
0.005	0.014	1502.530	0.691	-0.097
0.004	0.014	1502.530	0.693	-0.098
0.004	0.014	1502.530	0.693	-0.098
0.004	0.014	1502.530	0.693	-0.098
0.004	0.014	1502.530	0.693	-0.098
0.004	0.014	1502.530	0.693	-0.098
0.003	0.014	1502.530	0.693	-0.099
0.003	0.014	1502.530	0.693	-0.099
0.002	0.014	1502.530	0.693	-0.099
0.002	0.014	1502.530	0.693	-0.099
0.002	0.014	1502.530	0.693	-0.099
0.002	0.014	1502.530	0.693	-0.099
0.002	0.014	1502.530	0.693	-0.099
0.002	0.014	1502.530	0.693	-0.099
0.002	0.014	1502.530	0.693	-0.100
0.002	0.014	1502.530	0.693	-0.100
0.002	0.014	1502.530	0.693	-0.100
0.002	0.014	1502.530	0.693	-0.100
0.002	0.014	1502.530	0.693	-0.100
0.002	0.014	1502.530	0.693	-0.100
0.002	0.014	1502.530	0.693	-0.100
0.002	0.014	1502.530	0.693	-0.100
0.002	0.014	1502.530	0.693	-0.100
0.002	0.014	1502.530	0.693	-0.100
0.002	0.014	1502.530	0.693	-0.100
0.002	0.014	1502.530	0.693	-0.100
0.002	0.014	1502.530	0.693	-0.100
0.002	0.014	1502.530	0.692	-0.100
0.002	0.014	1502.530	0.692	-0.100
0.002	0.014	1502.530	0.692	-0.100
0.001	0.015	1502.530	0.691	-0.106
0.001	0.015	1502.530	0.691	-0.106
0.001	0.015	1502.530	0.691	-0.106
0.001	0.015	1502.530	0.691	-0.106
0.001	0.015	1502.530	0.691	-0.106
0.001	0.015	1502.530	0.689	-0.117
0.001	0.015	1502.530	0.689	-0.117
0.001	0.015	1502.530	0.689	-0.117
0.001	0.015	1502.530	0.689	-0.117
0.001	0.015	1502.530	0.689	-0.117
0.001	0.015	1502.530	0.689	-0.117
0.001	0.015	1502.530	0.689	-0.117
0.001	0.015	1502.530	0.685	-0.162
0.001	0.015	1502.530	0.685	-0.162
0.001	0.015	1502.530	0.685	-0.162
0.001	0.015	1502.530	0.685	-0.162
0.001	0.016	1502.530	0.685	-0.178
0.001	0.016	1502.530	0.685	-0.178
0.001	0.016	1502.530	0.685	-0.178
0.001	0.016	1502.530	0.685	-0.178
0.001	0.016	1502.530	0.685	-0.178
0.000	0.016	1502.530	0.681	-0.238
0.000	0.016	1502.530	0.681	-0.238
0.000	0.016	1502.530	0.681	-0.238
0.000	0.016	1502.530	0.681	-0.238
0.000	0.016	1502.530	0.681	-0.238
-0.000	0.018	1502.530	0.674	-0.365
-0.000	0.018	1502.530	0.674	-0.365
-0.000	0.018	1502.530	0.674	-0.365
-0.000	0.018	1502.530	0.674	-0.365
-0.000	0.018	1502.530	0.674	-0.365
-0.001	0.019	1502.530	0.662	-0.516
-0.001	0.019	1502.530	0.662	-0.516
-0.001	0.019	1502.530	0.662	-0.516
-0.001	0.019	1502.530	0.662	-0.516
-0.001	0.019	1502.530	0.662	-0.516
-0.001	0.019	1502.530	0.662	-0.516
-0.001	0.019	1502.530	0.662	-0.516
-0.001	0.019	1502.530	0.662	-0.516
-0.001	0.019	1502.530	0.659	-0.548
-0.001	0.019	1502.530	0.659	-0.548
-0.001	0.019	1502.530	0.659	-0.548
-0.001	0.019	1502.530	0.659	-0.548
-0.001	0.019	1502.530	0.659	-0.548
-0.001	0.019	1502.530	0.653	-0.590
-0.001	0.019	1502.530	0.653	-0.590
-0.001	0.019	1502.530	0.653	-0.590
-0.001	0.019	1502.530	0.653	-0.590
-0.001	0.020	1502.530	0.646	-0.626
-0.001	0.020	1502.530	0.646	-0.626
-0.001	0.020	1502.530	0.646	-0.626
-0.001	0.020	1502.530	0.646	-0.626
-0.002	0.020	1502.530	0.634	-0.664
-0.002	0.020	1502.530	0.634	-0.664
-0.002	0.020	1502.530	0.634	-0.664
-0.002	0.020	1502.530	0.634	-0.664
-0.002	0.020	1502.530	0.618	-0.688
-0.002	0.020	1502.530	0.618	-0.688
-0.002	0.020	1502.530	0.618	-0.688
-0.002	0.020	1502.530	0.618	-0.688
-0.002	0.020	1502.530	0.609	-0.708
-0.002	0.020	1502.530	0.609	-0.708
-0.002	0.020	1502.530	0.609	-0.708
-0.002	0.020	1502.530	0.609	-0.708
-0.002	0.020	1502.530	0.609	-0.708
-0.002	0.020	1502.530	0.586	-0.733
-0.002	0.020	1502.530	0.586	-0.733
-0.002	0.020	1502.530	0.586	-0.733
-0.002	0.020	1502.530	0.586	-0.733
-0.002	0.020	1502.530	0.586	-0.733
-0.002	0.020	1502.530	0.540	-0.762
-0.002	0.020	1502.530	0.540	-0.762
-0.002	0.020	1502.530	0.540	-0.762
-0.001	0.020	1502.530	0.479	-0.788
-0.001	0.020	1502.530	0.479	-0.788
-0.001	0.020	1502.530	0.479	-0.788
-0.001	0.020	1502.530	0.479	-0.788
-0.001	0.020	1502.530	0.479	-0.788
-0.001	0.020	1502.530	0.479	-0.788
-0.001	0.020	1502.530	0.479	-0.788
-0.001	0.019	1502.530	0.442	-0.801
-0.001	0.019	1502.530	0.442	-0.801
-0.001	0.019	1502.530	0.442	-0.801
0.001	0.019	1502.530	0.386	-0.811
0.001	0.019	1502.530	0.386	-0.811
0.001	0.019	1502.530	0.386	-0.811
0.001	0.019	1502.530	0.386	-0.811
0.001	0.019	1502.530	0.386	-0.811
0.003	0.018	1502.530	0.322	-0.819
0.003	0.018	1502.530	0.322	-0.819
0.003	0.018	1502.530	0.322	-0.819
0.003	0.018	1502.530	0.322	-0.819
0.005	0.017	1502.530	0.248	-0.824
0.005	0.017	1502.530	0.248	-0.824
0.005	0.017	1502.530	0.248	-0.824
0.005	0.017	1502.530	0.248	-0.824
0.007	0.017	1502.530	0.209	-0.825
0.007	0.017	1502.530	0.209	-0.825
0.007	0.017	1502.530	0.209	-0.825
0.007	0.017	1502.530	0.209	-0.825
0.009	0.017	1502.530	0.148	-0.827
0.009	0.017	1502.530	0.148	-0.827
0.009	0.017	1502.530	0.148	-0.827
0.009	0.017	1502.530	0.148	-0.827
0.009	0.017	1502.530	0.148	-0.827
0.009	0.017	1502.530	0.148	-0.827
0.013	0.016	1502.530	0.049	-0.829
0.013	0.016	1502.530	0.049	-0.829
0.013	0.016	1502.530	0.049	-0.829
0.013	0.016	1502.530	0.049	-0.829
0.013	0.016	1502.530	0.049	-0.829
0.017	0.015	1502.530	-0.034	-0.830
0.017	0.015	1502.530	-0.034	-0.830
0.017	0.015	1502.530	-0.034	-0.830
0.017	0.015	1502.530	-0.034	-0.830
0.019	0.014	1502.530	-0.072	-0.831
0.019	0.014	1502.530	-0.072	-0.831
0.019	0.014	1502.530	-0.072	-0.831
0.019	0.014	1502.530	-0.072	-0.831
0.021	0.013	1502.530	-0.107	-0.830
0.021	0.013	1502.530	-0.107	-0.830
0.021	0.013	1502.530	-0.107	-0.830
0.021	0.013	1502.530	-0.107	-0.830
0.021	0.013	1502.530	-0.107	-0.830
0.022	0.012	1502.530	-0.127	-0.829
0.022	0.012	1502.530	-0.127	-0.829
0.022	0.012	1502.530	-0.127	-0.829
0.022	0.012	1502.530	-0.127	-0.829
0.023	0.011	1502.530	-0.137	-0.828
0.023	0.011	1502.530	-0.137	-0.828
0.023	0.011	1502.530	-0.137	-0.828
0.023	0.011	1502.530	-0.137	-0.828
0.023	0.011	1502.530	-0.137	-0.828
0.024	0.011	1502.530	-0.138	-0.827
0.024	0.011	1502.530	-0.138	-0.827
0.024	0.011	1502.530	-0.138	-0.827
0.024	0.011	1502.530	-0.138	-0.827
0.024	0.011	1502.530	-0.138	-0.827
0.024	0.011	1502.530	-0.138	-0.827
0.024	0.011	1502.530	-0.138	-0.827
0.024	0.010	1502.530	-0.139	-0.825
0.024	0.010	1502.530	-0.139	-0.825
0.024	0.010	1502.530	-0.139	-0.825
0.024	0.009	1502.530	-0.137	-0.822
0.024	0.009	1502.530	-0.137	-0.822
0.024	0.009	1502.530	-0.137	-0.822
0.024	0.009	1502.530	-0.137	-0.822
0.024	0.008	1502.530	-0.131	-0.819
0.024	0.008	1502.530	-0.131	-0.819
0.024	0.008	1502.530	-0.131	-0.819
0.024	0.008	1502.530	-0.131	-0.819
0.024	0.008	1502.530	-0.131	-0.819
0.024	0.008	1502.530	-0.131	-0.819
0.024	0.008	1502.530	-0.131	-0.819
0.024	0.008	1502.530	-0.131	-0.819
0.024	0.008	1502.530	-0.131	-0.819
0.024	0.006	1502.530	-0.119	-0.814
0.024	0.006	1502.530	-0.119	-0.814
0.024	0.006	1502.530	-0.119	-0.814
0.023	0.005	1502.530	-0.111	-0.812
0.023	0.005	1502.530	-0.111	-0.812
0.023	0.005	1502.530	-0.111	-0.812
0.023	0.005	1502.530	-0.111	-0.812
0.023	0.005	1502.530	-0.111	-0.812
0.023	0.004	1502.530	-0.100	-0.810
0.023	0.004	1502.530	-0.100	-0.810
0.023	0.004	1502.530	-0.100	-0.810
0.023	0.004	1502.530	-0.100	-0.810
0.023	0.003	1502.530	-0.090	-0.809
0.023	0.003	1502.530	-0.090	-0.809
0.023	0.003	1502.530	-0.090	-0.809
0.023	0.003	1502.530	-0.090	-0.809
0.023	0.003	1502.530	-0.090	-0.809
0.023	0.003	1502.530	-0.090	-0.809
0.023	0.003	1502.530	-0.090	-0.809
0.022	0.003	1502.530	-0.082	-0.809
0.022	0.003	1502.530	-0.082	-0.809
0.022	0.003	1502.530	-0.082	-0.809
0.022	0.003	1502.530	-0.082	-0.809
0.022	0.003	1502.530	-0.082	-0.809
0.022	0.003	1502.530	-0.082	-0.809
0.022	0.003	1502.530	-0.082	-0.809
0.022	0.002	1502.530	-0.076	-0.809
0.022	0.002	1502.530	-0.076	-0.809
0.022	0.002	1502.530	-0.076	-0.809
0.022	0.002	1502.530	-0.076	-0.809
0.022	0.002	1502.530	-0.076	-0.809
0.022	0.002	1502.530	-0.074	-0.809
0.022	0.002	1502.530	-0.074	-0.809
0.022	0.002	1502.530	-0.074	-0.809
0.022	0.001	1502.530	-0.070	-0.809
0.022	0.001	1502.530	-0.070	-0.809
0.022	0.001	1502.530	-0.070	-0.809
0.022	0.001	1502.530	-0.070	-0.809
0.022	0.001	1502.530	-0.070	-0.809
0.022	0.001	1502.530	-0.070	-0.809
0.022	0.001	1502.530	-0.070	-0.809
0.022	0.001	1502.530	-0.070	-0.809
0.022	0.001	1502.530	-0.070	-0.809
0.022	0.001	1502.530	-0.070	-0.809
0.022	0.001	1502.530	-0.067	-0.808
0.022	0.001	1502.530	-0.067	-0.808
0.022	0.001	1502.530	-0.067	-0.808
0.022	0.000	1502.530	-0.064	-0.806
0.022	0.000	1502.530	-0.064	-0.806
0.022	0.000	1502.530	-0.064	-0.806
0.022	0.000	1502.530	-0.064	-0.806
0.022	0.000	1502.530	-0.064	-0.806
0.022	-0.000	1502.530	-0.064	-0.805
0.022	-0.000	1502.530	-0.064	-0.805
0.022	-0.000	1502.530	-0.064	-0.805
0.022	-0.000	1502.530	-0.064	-0.805
0.022	-0.000	1502.530	-0.063	-0.804
0.022	-0.000	1502.530	-0.063	-0.804
0.022	-0.000	1502.530	-0.063	-0.804
0.022	-0.000	1502.530	-0.063	-0.804
0.022	-0.000	1502.530	-0.063	-0.804
0.022	-0.000	1502.530	-0.063	-0.804
0.022	-0.001	1502.530	-0.061	-0.802
0.022	-0.001	1502.530	-0.061	-0.802
0.022	-0.001	1502.530	-0.061	-0.802
0.022	-0.001	1502.530	-0.061	-0.802
0.022	-0.001	1502.530	-0.061	-0.802
0.022	-0.001	1502.530	-0.059	-0.801
0.022	-0.001	1502.530	-0.059	-0.801
0.022	-0.001	1502.530	-0.059	-0.801
0.023	-0.002	1502.530	0.011	-0.795
