Left	Right	Torso
0.002	-0.066	1186.646
0.002	-0.064	1186.646
0.002	-0.064	1186.646
0.002	-0.064	1186.646
0.002	-0.064	1186.646
0.002	-0.064	1186.646
0.001	-0.058	1186.646
0.001	-0.058	1186.646
0.001	-0.058	1186.646
0.001	-0.058	1186.646
0.001	-0.058	1186.646
0.001	-0.057	1186.646
0.001	-0.057	1186.646
0.001	-0.057	1186.646
0.001	-0.057	1186.646
0.001	-0.057	1186.646
0.000	-0.032	1186.646
0.000	-0.032	1186.646
0.000	-0.032	1186.646
0.000	-0.032	1186.646
0.000	-0.032	1186.646
0.000	-0.032	1186.646
-0.000	0.020	1186.646
-0.000	0.020	1186.646
-0.000	0.020	1186.646
-0.000	0.020	1186.646
-0.000	0.020	1186.646
-0.000	0.020	1186.646
-0.001	0.098	1178.420
-0.001	0.098	1178.420
-0.001	0.098	1178.420
-0.001	0.098	1178.420
-0.001	0.098	1178.420
-0.001	0.098	1178.420
-0.001	0.098	1178.420
-0.001	0.098	1178.420
-0.001	0.098	1178.420
-0.001	0.167	1178.420
-0.001	0.167	1178.420
-0.001	0.167	1178.420
-0.001	0.167	1178.420
-0.001	0.167	1178.420
-0.001	0.167	1178.420
-0.001	0.167	1178.420
-0.001	-0.133	1178.420
-0.001	-0.133	1178.420
-0.001	-0.133	1178.420
-0.001	-0.133	1178.420
-0.001	-0.133	1178.420
-0.001	-0.009	1178.420
-0.001	-0.009	1178.420
-0.001	-0.009	1178.420
-0.001	-0.009	1178.420
-0.001	-0.009	1178.420
-0.001	-0.009	1178.420
-0.001	-0.009	1178.420
-0.002	0.012	1171.439
-0.002	0.012	1171.439
-0.002	0.012	1171.439
-0.002	0.012	1171.439
-0.002	0.012	1171.439
-0.002	0.012	1171.439
-0.002	0.023	1171.439
-0.002	0.023	1171.439
-0.002	0.023	1171.439
-0.002	0.023	1171.439
-0.002	0.023	1171.439
-0.002	0.023	1171.439
-0.002	0.033	1171.439
-0.002	0.033	1171.439
-0.002	0.033	1171.439
-0.002	0.033	1171.439
-0.002	0.033	1171.439
-0.002	0.033	1171.439
-0.002	0.033	1171.439
-0.003	0.031	1171.439
-0.003	0.031	1171.439
-0.003	0.031	1171.439
-0.003	0.031	1171.439
-0.003	0.030	1171.439
-0.003	0.030	1171.439
-0.003	0.030	1171.439
-0.003	0.030	1171.439
-0.003	0.030	1171.439
-0.003	0.030	1171.439
-0.003	0.030	1171.439
-0.003	0.030	1171.439
-0.003	0.030	1171.439
-0.003	0.029	1168.022
-0.003	0.029	1168.022
-0.003	0.029	1168.022
-0.003	0.029	1168.022
-0.003	0.029	1168.022
-0.003	0.029	1168.022
-0.003	0.028	1168.022
-0.003	0.028	1168.022
-0.003	0.028	1168.022
-0.003	0.028	1168.022
-0.003	0.028	1168.022
-0.003	0.028	1168.022
-0.003	0.028	1168.022
-0.004	0.028	1168.022
-0.004	0.028	1168.022
-0.004	0.028	1168.022
-0.004	0.028	1168.022
-0.004	0.028	1168.022
-0.004	0.028	1168.022
-0.004	0.028	1168.022
-0.004	0.027	1168.022
-0.004	0.027	1168.022
-0.004	0.027	1168.022
-0.004	0.027	1168.022
-0.004	0.027	1168.022
-0.004	0.027	1168.022
-0.004	0.027	1168.022
-0.004	0.027	1168.022
-0.004	0.027	1168.022
-0.004	0.026	1166.251
-0.004	0.026	1166.251
-0.004	0.026	1166.251
-0.004	0.026	1166.251
-0.005	0.026	1166.251
-0.005	0.026	1166.251
-0.005	0.026	1166.251
-0.005	0.026	1166.251
-0.005	0.026	1166.251
-0.005	0.026	1166.251
-0.005	0.026	1166.251
-0.005	0.026	1166.251
-0.005	0.026	1166.251
-0.005	0.025	1166.251
-0.005	0.025	1166.251
-0.005	0.025	1166.251
-0.005	0.025	1166.251
-0.005	0.025	1166.251
-0.006	0.025	1166.251
-0.006	0.025	1166.251
-0.006	0.025	1166.251
-0.006	0.025	1166.251
-0.006	0.025	1166.251
-0.006	0.025	1166.251
-0.007	0.024	1163.724
-0.007	0.024	1163.724
-0.007	0.024	1163.724
-0.007	0.024	1163.724
-0.007	0.024	1163.724
-0.007	0.024	1163.724
-0.008	0.024	1163.724
-0.008	0.024	1163.724
-0.008	0.024	1163.724
-0.008	0.024	1163.724
-0.008	0.024	1163.724
-0.009	0.025	1163.724
-0.009	0.025	1163.724
-0.009	0.025	1163.724
-0.009	0.025	1163.724
-0.009	0.025	1163.724
-0.010	0.025	1163.724
-0.010	0.025	1163.724
-0.010	0.025	1163.724
-0.010	0.025	1163.724
-0.010	0.025	1163.724
-0.011	0.025	1163.724
-0.011	0.025	1163.724
-0.011	0.025	1163.724
-0.011	0.025	1163.724
-0.012	0.026	1163.724
-0.012	0.026	1163.724
-0.012	0.026	1163.724
-0.012	0.026	1163.724
-0.012	0.026	1163.724
-0.013	0.026	1158.934
-0.013	0.026	1158.934
-0.013	0.026	1158.934
-0.013	0.026	1158.934
-0.013	0.026	1158.934
-0.013	0.026	1158.934
-0.015	0.026	1158.934
-0.015	0.026	1158.934
-0.015	0.026	1158.934
-0.015	0.026	1158.934
-0.015	0.026	1158.934
-0.015	0.026	1158.934
-0.015	0.026	1158.934
-0.015	0.026	1158.934
-0.016	0.026	1158.934
-0.016	0.026	1158.934
-0.016	0.026	1158.934
-0.016	0.026	1158.934
-0.016	0.026	1158.934
-0.016	0.026	1158.934
-0.016	0.026	1158.934
-0.016	0.026	1158.934
-0.016	0.026	1158.934
-0.016	0.026	1158.934
-0.016	0.026	1158.934
-0.016	0.026	1158.934
-0.017	0.026	1151.668
-0.017	0.026	1151.668
-0.017	0.026	1151.668
-0.017	0.026	1151.668
-0.017	0.026	1151.668
-0.017	0.026	1151.668
-0.017	0.026	1151.668
-0.017	0.026	1151.668
-0.017	0.026	1151.668
-0.017	0.025	1151.668
-0.017	0.025	1151.668
-0.017	0.025	1151.668
-0.017	0.025	1151.668
-0.017	0.025	1151.668
-0.017	0.025	1151.668
-0.018	0.025	1151.668
-0.018	0.025	1151.668
-0.018	0.025	1151.668
-0.018	0.025	1151.668
-0.018	0.025	1151.668
-0.018	0.025	1151.668
-0.018	0.025	1151.668
-0.018	0.024	1151.668
-0.018	0.024	1151.668
-0.018	0.024	1151.668
-0.018	0.024	1151.668
-0.018	0.024	1151.668
-0.018	0.024	1151.668
-0.019	0.023	1151.668
-0.019	0.023	1151.668
-0.019	0.023	1151.668
-0.019	0.023	1151.668
-0.020	0.021	1151.668
-0.020	0.021	1151.668
-0.020	0.021	1151.668
-0.020	0.021	1151.668
-0.021	0.015	1151.668
-0.021	0.014	1144.083
-0.021	0.014	1144.083
-0.021	0.014	1144.083
-0.021	0.014	1144.083
-0.021	0.014	1144.083
-0.021	0.014	1144.083
-0.021	0.014	1144.083
-0.021	0.014	1144.083
-0.021	0.014	1144.083
-0.021	0.014	1144.083
-0.021	0.014	1144.083
-0.021	0.014	1144.083
-0.021	0.014	1144.083
-0.021	0.014	1144.083
-0.021	0.014	1144.083
-0.021	0.013	1144.083
-0.021	0.013	1144.083
-0.021	0.013	1144.083
-0.021	0.013	1144.083
-0.021	0.013	1144.083
-0.021	0.013	1144.083
-0.021	0.013	1144.083
-0.021	0.013	1144.083
-0.021	0.013	1144.083
-0.021	0.012	1138.109
-0.021	0.012	1138.109
-0.021	0.012	1138.109
-0.021	0.012	1138.109
-0.021	0.012	1138.109
-0.021	0.012	1138.109
-0.021	0.011	1138.109
-0.021	0.011	1138.109
-0.021	0.011	1138.109
-0.021	0.011	1138.109
-0.021	0.011	1138.109
-0.021	0.010	1138.109
-0.021	0.010	1138.109
-0.021	0.010	1138.109
-0.021	0.010	1138.109
-0.021	0.010	1138.109
-0.021	0.010	1138.109
-0.021	0.010	1138.109
-0.021	0.010	1138.109
-0.021	0.010	1138.109
-0.021	0.010	1138.109
-0.021	0.009	1138.109
-0.021	0.009	1138.109
-0.021	0.009	1138.109
-0.021	0.009	1138.109
-0.021	0.009	1138.109
-0.021	0.008	1134.551
-0.021	0.008	1134.551
-0.021	0.008	1134.551
-0.021	0.008	1134.551
-0.021	0.008	1134.551
-0.021	0.008	1134.551
-0.020	0.007	1134.551
-0.020	0.007	1134.551
-0.020	0.007	1134.551
-0.020	0.007	1134.551
-0.020	0.007	1134.551
-0.020	0.007	1134.551
-0.020	0.007	1134.551
-0.019	0.007	1134.551
-0.019	0.007	1134.551
-0.019	0.007	1134.551
-0.019	0.007	1134.551
-0.019	0.006	1134.551
-0.019	0.006	1134.551
-0.019	0.006	1134.551
-0.017	0.005	1134.551
-0.017	0.005	1134.551
-0.017	0.005	1134.551
-0.017	0.005	1134.551
-0.017	0.005	1134.551
-0.017	0.005	1134.551
-0.017	0.005	1134.551
-0.017	0.005	1134.551
-0.017	0.005	1134.551
-0.014	0.003	1133.842
-0.014	0.003	1133.842
-0.014	0.003	1133.842
-0.014	0.003	1133.842
-0.014	0.003	1133.842
-0.014	0.003	1133.842
0.042	-0.001	1133.842
0.042	-0.001	1133.842
0.042	-0.001	1133.842
0.042	-0.001	1133.842
0.042	-0.001	1133.842
0.050	-0.002	1133.842
0.050	-0.002	1133.842
0.050	-0.002	1133.842
0.050	-0.002	1133.842
0.050	-0.002	1133.842
0.050	-0.002	1133.842
0.085	-0.003	1133.842
0.085	-0.003	1133.842
0.085	-0.003	1133.842
0.085	-0.003	1133.842
0.085	-0.003	1133.842
0.101	-0.003	1133.842
0.101	-0.003	1133.842
0.101	-0.003	1133.842
0.101	-0.003	1133.842
0.101	-0.003	1133.842
0.101	-0.003	1133.842
0.196	-0.003	1136.077
0.196	-0.003	1136.077
0.196	-0.003	1136.077
0.196	-0.003	1136.077
0.196	-0.003	1136.077
0.196	-0.003	1136.077
0.319	-0.004	1136.077
0.319	-0.004	1136.077
0.319	-0.004	1136.077
0.319	-0.004	1136.077
0.319	-0.004	1136.077
0.319	-0.004	1136.077
0.519	-0.004	1136.077
0.519	-0.004	1136.077
0.519	-0.004	1136.077
0.519	-0.004	1136.077
0.519	-0.004	1136.077
0.519	-0.004	1136.077
0.729	-0.005	1136.077
0.729	-0.005	1136.077
0.729	-0.005	1136.077
0.729	-0.005	1136.077
1.215	-0.005	1136.077
1.215	-0.005	1136.077
1.215	-0.005	1136.077
1.215	-0.005	1136.077
1.215	-0.005	1136.077
1.215	-0.005	1136.077
1.506	-0.005	1141.422
1.506	-0.005	1141.422
1.506	-0.005	1141.422
1.506	-0.005	1141.422
1.506	-0.005	1141.422
1.506	-0.005	1141.422
1.506	-0.005	1141.422
1.536	-0.006	1141.422
1.536	-0.006	1141.422
1.536	-0.006	1141.422
1.536	-0.006	1141.422
1.536	-0.006	1141.422
1.536	-0.006	1141.422
1.536	-0.006	1141.422
1.536	-0.006	1141.422
1.536	-0.006	1141.422
1.536	-0.006	1141.422
1.536	-0.006	1141.422
1.536	-0.006	1141.422
1.097	-0.007	1141.422
1.097	-0.007	1141.422
1.097	-0.007	1141.422
1.097	-0.007	1141.422
1.097	-0.007	1141.422
0.763	-0.007	1141.422
0.763	-0.007	1141.422
0.763	-0.007	1141.422
0.763	-0.007	1141.422
0.512	-0.007	1149.706
0.512	-0.007	1149.706
0.512	-0.007	1149.706
0.512	-0.007	1149.706
0.328	-0.008	1149.706
0.328	-0.008	1149.706
0.328	-0.008	1149.706
0.328	-0.008	1149.706
0.328	-0.008	1149.706
0.328	-0.008	1149.706
0.328	-0.008	1149.706
0.281	-0.008	1149.706
0.281	-0.008	1149.706
0.281	-0.008	1149.706
0.281	-0.008	1149.706
0.281	-0.008	1149.706
0.281	-0.008	1149.706
0.254	-0.008	1149.706
0.254	-0.008	1149.706
0.254	-0.008	1149.706
0.254	-0.008	1149.706
0.254	-0.008	1149.706
0.254	-0.008	1149.706
0.254	-0.008	1149.706
0.254	-0.008	1149.706
0.254	-0.008	1149.706
0.244	-0.008	1160.215
0.244	-0.008	1160.215
0.244	-0.008	1160.215
0.244	-0.008	1160.215
0.244	-0.008	1160.215
0.206	-0.008	1160.215
0.206	-0.008	1160.215
0.206	-0.008	1160.215
0.206	-0.008	1160.215
0.206	-0.008	1160.215
0.206	-0.008	1160.215
0.206	-0.008	1160.215
0.203	-0.008	1160.215
0.203	-0.008	1160.215
0.203	-0.008	1160.215
0.203	-0.008	1160.215
0.203	-0.008	1160.215
0.198	-0.008	1160.215
0.198	-0.008	1160.215
0.198	-0.008	1160.215
0.198	-0.008	1160.215
0.198	-0.008	1160.215
0.194	-0.008	1160.215
0.194	-0.008	1160.215
0.194	-0.008	1160.215
0.194	-0.008	1160.215
0.194	-0.008	1160.215
0.194	-0.008	1160.215
0.194	-0.008	1160.215
0.194	-0.008	1160.215
0.192	-0.009	1171.976
0.192	-0.009	1171.976
0.192	-0.009	1171.976
0.192	-0.009	1171.976
0.192	-0.010	1171.976
0.192	-0.010	1171.976
0.192	-0.010	1171.976
0.192	-0.010	1171.976
0.193	-0.010	1171.976
0.193	-0.010	1171.976
0.193	-0.010	1171.976
0.193	-0.010	1171.976
0.193	-0.010	1171.976
0.193	-0.010	1171.976
0.196	-0.011	1171.976
0.196	-0.011	1171.976
0.196	-0.011	1171.976
0.196	-0.011	1171.976
0.196	-0.011	1171.976
0.200	-0.012	1183.570
0.200	-0.012	1183.570
0.200	-0.012	1183.570
0.200	-0.012	1183.570
0.200	-0.012	1183.570
0.200	-0.012	1183.570
0.201	-0.012	1183.570
0.201	-0.012	1183.570
0.201	-0.012	1183.570
0.201	-0.012	1183.570
0.201	-0.012	1183.570
0.201	-0.012	1183.570
0.201	-0.012	1183.570
0.201	-0.012	1183.570
0.201	-0.012	1183.570
0.201	-0.012	1183.570
0.198	-0.017	1183.570
0.198	-0.017	1183.570
0.198	-0.017	1183.570
0.198	-0.017	1183.570
0.199	-0.020	1183.570
0.199	-0.020	1183.570
0.199	-0.020	1183.570
0.199	-0.020	1183.570
0.199	-0.020	1183.570
0.203	-0.021	1183.570
0.203	-0.021	1183.570
0.203	-0.021	1183.570
0.203	-0.021	1183.570
0.203	-0.021	1183.570
0.207	-0.022	1183.570
0.207	-0.022	1183.570
0.207	-0.022	1183.570
0.207	-0.022	1183.570
0.207	-0.023	1194.245
0.207	-0.023	1194.245
0.207	-0.023	1194.245
0.207	-0.023	1194.245
0.207	-0.023	1194.245
0.202	-0.025	1194.245
0.202	-0.025	1194.245
0.202	-0.025	1194.245
0.202	-0.025	1194.245
0.202	-0.025	1194.245
0.202	-0.025	1194.245
0.202	-0.025	1194.245
0.199	-0.025	1194.245
0.199	-0.025	1194.245
0.199	-0.025	1194.245
0.199	-0.025	1194.245
0.199	-0.025	1194.245
0.199	-0.026	1194.245
0.199	-0.026	1194.245
0.199	-0.026	1194.245
0.199	-0.026	1194.245
0.195	-0.026	1194.245
0.195	-0.026	1194.245
0.195	-0.026	1194.245
0.195	-0.026	1194.245
0.188	-0.028	1204.617
0.188	-0.028	1204.617
0.188	-0.028	1204.617
0.186	-0.028	1204.617
0.186	-0.028	1204.617
0.186	-0.028	1204.617
0.186	-0.028	1204.617
0.178	-0.028	1204.617
0.178	-0.028	1204.617
0.178	-0.028	1204.617
0.178	-0.028	1204.617
0.178	-0.028	1204.617
0.178	-0.028	1204.617
0.152	-0.029	1204.617
0.152	-0.029	1204.617
0.152	-0.029	1204.617
0.152	-0.029	1204.617
0.152	-0.029	1204.617
0.122	-0.030	1204.617
0.122	-0.030	1204.617
0.122	-0.030	1204.617
0.122	-0.030	1204.617
0.122	-0.030	1204.617
0.096	-0.031	1214.562
0.096	-0.031	1214.562
0.096	-0.031	1214.562
0.096	-0.031	1214.562
0.096	-0.031	1214.562
0.096	-0.031	1214.562
0.096	-0.031	1214.562
0.081	-0.031	1214.562
0.081	-0.031	1214.562
0.081	-0.031	1214.562
0.081	-0.031	1214.562
0.081	-0.031	1214.562
0.068	-0.032	1214.562
0.068	-0.032	1214.562
0.068	-0.032	1214.562
0.068	-0.032	1214.562
0.068	-0.032	1214.562
0.068	-0.032	1214.562
0.068	-0.032	1214.562
0.052	-0.033	1214.562
0.052	-0.033	1214.562
0.052	-0.033	1214.562
0.052	-0.033	1214.562
0.052	-0.033	1214.562
0.048	-0.034	1214.562
0.048	-0.034	1214.562
0.048	-0.034	1214.562
0.048	-0.034	1214.562
0.040	-0.035	1214.562
0.040	-0.035	1214.562
0.040	-0.035	1214.562
0.040	-0.035	1214.562
0.040	-0.035	1214.562
0.040	-0.035	1214.562
0.030	-0.036	1222.999
0.030	-0.036	1222.999
0.030	-0.036	1222.999
0.030	-0.036	1222.999
0.030	-0.036	1222.999
0.030	-0.036	1222.999
0.030	-0.036	1222.999
0.022	-0.037	1222.999
0.022	-0.037	1222.999
0.022	-0.037	1222.999
0.022	-0.037	1222.999
0.022	-0.037	1222.999
0.022	-0.038	1222.999
0.018	-0.038	1222.999
0.018	-0.038	1222.999
0.018	-0.038	1222.999
0.018	-0.038	1222.999
0.018	-0.038	1222.999
0.011	-0.039	1222.999
0.011	-0.039	1222.999
0.011	-0.039	1222.999
0.011	-0.039	1222.999
0.007	-0.040	1222.999
0.007	-0.040	1222.999
0.007	-0.040	1222.999
0.007	-0.040	1222.999
0.007	-0.040	1222.999
0.005	-0.042	1229.996
0.005	-0.042	1229.996
0.005	-0.042	1229.996
0.005	-0.042	1229.996
0.001	-0.044	1229.996
0.001	-0.044	1229.996
0.001	-0.044	1229.996
0.001	-0.044	1229.996
0.001	-0.044	1229.996
-0.000	-0.046	1229.996
-0.000	-0.046	1229.996
-0.000	-0.046	1229.996
-0.000	-0.046	1229.996
-0.000	-0.046	1229.996
-0.001	-0.047	1229.996
-0.001	-0.047	1229.996
-0.001	-0.047	1229.996
-0.001	-0.047	1229.996
-0.001	-0.047	1229.996
-0.001	-0.047	1229.996
-0.001	-0.048	1229.996
-0.001	-0.048	1229.996
-0.001	-0.048	1229.996
-0.001	-0.048	1229.996
-0.001	-0.048	1229.996
-0.002	-0.051	1229.996
-0.002	-0.051	1229.996
-0.002	-0.051	1229.996
-0.002	-0.051	1229.996
-0.002	-0.051	1229.996
-0.002	-0.051	1229.996
-0.002	-0.057	1236.965
-0.002	-0.057	1236.965
-0.002	-0.057	1236.965
-0.002	-0.057	1236.965
-0.002	-0.057	1236.965
-0.002	-0.057	1236.965
-0.003	-0.104	1236.965
-0.003	-0.104	1236.965
-0.003	-0.104	1236.965
-0.003	-0.104	1236.965
-0.003	-0.104	1236.965
-0.003	-0.104	1236.965
-0.003	-0.104	1236.965
-0.003	-0.104	1236.965
-0.003	0.010	1236.965
-0.003	0.010	1236.965
-0.003	0.010	1236.965
-0.003	0.010	1236.965
-0.003	0.010	1236.965
-0.003	0.010	1236.965
-0.003	0.010	1236.965
-0.003	-0.032	1236.965
-0.003	-0.032	1236.965
-0.003	-0.032	1236.965
-0.003	-0.032	1236.965
-0.003	-0.036	1241.685
-0.003	-0.036	1241.685
-0.003	-0.036	1241.685
-0.003	-0.036	1241.685
-0.003	-0.036	1241.685
-0.003	-0.036	1241.685
-0.003	-0.036	1241.685
-0.003	-0.036	1241.685
-0.003	-0.039	1241.685
-0.003	-0.039	1241.685
-0.003	-0.039	1241.685
-0.003	-0.039	1241.685
-0.003	-0.039	1241.685
-0.003	-0.039	1241.685
-0.003	-0.045	1241.685
-0.003	-0.045	1241.685
-0.003	-0.045	1241.685
-0.003	-0.045	1241.685
-0.004	-0.062	1241.685
-0.004	-0.062	1241.685
-0.004	-0.062	1241.685
-0.004	-0.062	1241.685
-0.004	-0.062	1241.685
-0.004	-0.062	1241.685
-0.004	-0.062	1241.685
-0.004	-0.072	1241.685
-0.004	-0.072	1241.685
-0.004	-0.072	1241.685
-0.004	-0.085	1239.880
-0.004	-0.085	1239.880
-0.004	-0.085	1239.880
-0.004	-0.085	1239.880
-0.004	-0.085	1239.880
-0.004	-0.085	1239.880
-0.005	-0.108	1239.880
-0.005	-0.108	1239.880
-0.005	-0.108	1239.880
-0.005	-0.108	1239.880
-0.005	-0.108	1239.880
-0.005	-0.108	1239.880
-0.005	-0.127	1239.880
-0.005	-0.127	1239.880
-0.005	-0.127	1239.880
-0.005	-0.127	1239.880
-0.005	-0.127	1239.880
-0.005	-0.127	1239.880
-0.005	-0.168	1239.880
-0.005	-0.168	1239.880
-0.005	-0.168	1239.880
-0.005	-0.168	1239.880
-0.005	-0.168	1239.880
-0.005	-0.168	1239.880
-0.006	-0.228	1239.880
-0.006	-0.228	1239.880
-0.006	-0.228	1239.880
-0.006	-0.228	1239.880
-0.006	-3.696	1239.880
-0.006	-3.696	1239.880
-0.006	-3.696	1239.880
-0.006	-3.696	1239.880
-0.006	-3.696	1239.880
-0.006	-3.696	1239.880
-0.007	0.023	1233.989
-0.007	0.023	1233.989
-0.007	0.023	1233.989
-0.007	0.023	1233.989
-0.007	0.023	1233.989
-0.007	0.023	1233.989
-0.007	0.023	1233.989
-0.007	-0.070	1233.989
-0.007	-0.070	1233.989
-0.007	-0.070	1233.989
-0.007	-0.070	1233.989
-0.007	-0.070	1233.989
-0.007	-0.070	1233.989
-0.008	-0.108	1233.989
-0.008	-0.108	1233.989
-0.008	-0.108	1233.989
-0.008	-0.108	1233.989
-0.008	-0.159	1233.989
-0.008	-0.159	1233.989
-0.008	-0.159	1233.989
-0.008	-0.256	1233.989
-0.008	-0.256	1233.989
-0.008	-0.256	1233.989
-0.008	-0.256	1233.989
-0.008	-0.256	1233.989
-0.008	-0.256	1233.989
-0.009	-0.476	1228.737
-0.009	-0.476	1228.737
-0.009	-0.476	1228.737
-0.009	-0.476	1228.737
-0.009	-0.476	1228.737
-0.009	-0.476	1228.737
-0.010	-1.733	1228.737
-0.010	-1.733	1228.737
-0.010	-1.733	1228.737
-0.010	-1.733	1228.737
-0.010	-1.733	1228.737
-0.010	-1.733	1228.737
-0.011	0.252	1228.737
-0.011	0.252	1228.737
-0.011	0.252	1228.737
-0.011	0.252	1228.737
-0.011	0.252	1228.737
-0.011	0.252	1228.737
-0.011	0.252	1228.737
-0.011	0.252	1228.737
-0.011	0.204	1228.737
-0.011	0.204	1228.737
-0.011	0.204	1228.737
-0.011	0.204	1228.737
-0.013	-0.015	1228.737
-0.013	-0.015	1228.737
-0.013	-0.015	1228.737
-0.013	-0.015	1228.737
-0.013	-0.015	1228.737
-0.013	-0.015	1228.737
-0.013	-0.015	1228.737
-0.013	-0.015	1228.737
-0.013	-0.010	1225.078
-0.013	-0.010	1225.078
-0.013	-0.010	1225.078
-0.013	-0.010	1225.078
-0.013	-0.010	1225.078
-0.013	-0.010	1225.078
-0.013	-0.003	1225.078
-0.013	-0.003	1225.078
-0.013	-0.003	1225.078
-0.013	-0.003	1225.078
-0.013	-0.003	1225.078
-0.014	0.022	1225.078
-0.014	0.022	1225.078
-0.014	0.022	1225.078
-0.014	0.022	1225.078
-0.014	0.022	1225.078
-0.015	0.024	1225.078
-0.015	0.024	1225.078
-0.015	0.024	1225.078
-0.015	0.024	1225.078
-0.015	0.024	1225.078
-0.016	0.023	1225.078
-0.016	0.023	1225.078
-0.016	0.023	1225.078
-0.016	0.023	1225.078
-0.016	0.023	1225.078
-0.016	0.023	1225.078
-0.017	0.023	1222.313
-0.017	0.023	1222.313
-0.017	0.023	1222.313
-0.017	0.023	1222.313
-0.018	0.023	1222.313
-0.018	0.023	1222.313
-0.018	0.023	1222.313
-0.018	0.023	1222.313
-0.019	0.024	1222.313
-0.019	0.024	1222.313
-0.019	0.024	1222.313
-0.019	0.024	1222.313
-0.020	0.024	1222.313
-0.020	0.024	1222.313
-0.020	0.024	1222.313
-0.020	0.024	1222.313
-0.020	0.024	1222.313
-0.020	0.024	1222.313
-0.021	0.025	1222.313
-0.021	0.025	1222.313
-0.021	0.025	1222.313
-0.021	0.025	1222.313
-0.021	0.025	1222.313
-0.021	0.025	1222.313
-0.021	0.025	1219.908
-0.021	0.025	1219.908
-0.021	0.025	1219.908
-0.021	0.025	1219.908
-0.021	0.025	1219.908
-0.021	0.025	1219.908
-0.021	0.026	1219.908
-0.021	0.026	1219.908
-0.021	0.026	1219.908
-0.021	0.026	1219.908
-0.021	0.026	1219.908
-0.021	0.026	1219.908
-0.022	0.026	1219.908
-0.022	0.026	1219.908
-0.022	0.026	1219.908
-0.022	0.026	1219.908
-0.022	0.026	1219.908
-0.022	0.026	1219.908
-0.022	0.026	1219.908
-0.022	0.026	1219.908
-0.022	0.026	1219.908
-0.022	0.026	1219.908
-0.022	0.026	1219.908
-0.024	0.027	1219.908
-0.024	0.027	1219.908
-0.024	0.027	1219.908
-0.024	0.027	1219.908
-0.024	0.027	1219.908
-0.024	0.027	1219.908
-0.024	0.027	1217.396
-0.024	0.027	1217.396
-0.024	0.027	1217.396
-0.024	0.027	1217.396
-0.024	0.027	1217.396
-0.025	0.027	1217.396
-0.025	0.027	1217.396
-0.025	0.027	1217.396
-0.025	0.027	1217.396
-0.026	0.027	1217.396
-0.026	0.027	1217.396
-0.026	0.027	1217.396
-0.026	0.027	1217.396
-0.026	0.027	1217.396
-0.026	0.027	1217.396
-0.027	0.026	1217.396
-0.027	0.026	1217.396
-0.027	0.026	1217.396
-0.027	0.026	1217.396
-0.028	0.026	1217.396
-0.028	0.026	1217.396
-0.028	0.026	1217.396
-0.028	0.026	1217.396
-0.028	0.026	1217.396
-0.028	0.026	1217.396
-0.029	0.025	1212.646
-0.029	0.025	1212.646
-0.029	0.025	1212.646
-0.029	0.025	1212.646
-0.029	0.025	1212.646
-0.029	0.025	1212.646
-0.029	0.025	1212.646
-0.030	0.024	1212.646
-0.030	0.024	1212.646
-0.030	0.024	1212.646
-0.030	0.024	1212.646
-0.030	0.024	1212.646
-0.030	0.024	1212.646
-0.031	0.023	1212.646
-0.031	0.023	1212.646
-0.031	0.023	1212.646
-0.031	0.023	1212.646
-0.031	0.023	1212.646
-0.031	0.023	1212.646
-0.031	0.023	1212.646
-0.031	0.023	1212.646
-0.031	0.023	1212.646
-0.031	0.023	1212.646
-0.031	0.023	1212.646
-0.032	0.022	1212.646
-0.032	0.022	1212.646
-0.032	0.022	1212.646
-0.032	0.022	1212.646
-0.032	0.022	1212.646
-0.032	0.022	1212.646
-0.032	0.022	1212.646
-0.032	0.022	1212.646
-0.032	0.022	1212.646
-0.032	0.022	1212.646
-0.032	0.022	1212.646
-0.032	0.022	1212.646
-0.032	0.021	1203.530
-0.032	0.021	1203.530
-0.032	0.021	1203.530
-0.032	0.021	1203.530
-0.032	0.021	1203.530
-0.032	0.021	1203.530
-0.033	0.021	1203.530
-0.033	0.021	1203.530
-0.033	0.021	1203.530
-0.033	0.021	1203.530
-0.033	0.021	1203.530
-0.033	0.021	1203.530
-0.033	0.021	1203.530
-0.033	0.021	1203.530
-0.033	0.020	1203.530
-0.033	0.020	1203.530
-0.033	0.020	1203.530
-0.033	0.020	1203.530
-0.033	0.020	1203.530
-0.033	0.019	1203.530
-0.033	0.019	1203.530
-0.033	0.019	1203.530
-0.033	0.019	1203.530
-0.033	0.018	1203.530
-0.033	0.018	1203.530
-0.033	0.018	1203.530
-0.033	0.018	1203.530
-0.033	0.017	1191.281
-0.033	0.017	1191.281
-0.033	0.017	1191.281
-0.033	0.017	1191.281
-0.033	0.017	1191.281
-0.033	0.017	1191.281
-0.033	0.017	1191.281
-0.033	0.017	1191.281
-0.033	0.017	1191.281
-0.033	0.017	1191.281
-0.033	0.017	1191.281
-0.033	0.016	1191.281
-0.033	0.016	1191.281
-0.033	0.016	1191.281
-0.033	0.016	1191.281
-0.033	0.016	1191.281
-0.033	0.015	1191.281
-0.033	0.015	1191.281
-0.033	0.015	1191.281
-0.033	0.015	1191.281
-0.033	0.015	1191.281
-0.032	0.013	1191.281
-0.032	0.013	1191.281
-0.032	0.013	1191.281
-0.032	0.013	1191.281
-0.032	0.013	1191.281
-0.032	0.013	1191.281
-0.032	0.013	1191.281
