LeftX	RightX	Torso	LeftY	RightY
0.018	-0.040	1502.530	0.912	-0.788
0.018	-0.040	1502.530	0.912	-0.788
0.018	-0.040	1502.530	0.912	-0.788
0.018	-0.042	1502.530	0.910	-0.784
0.018	-0.042	1502.530	0.910	-0.784
0.018	-0.042	1502.530	0.910	-0.784
0.018	-0.042	1502.530	0.910	-0.784
0.018	-0.042	1502.530	0.910	-0.784
0.017	-0.045	1502.530	0.905	-0.778
0.017	-0.045	1502.530	0.905	-0.778
0.017	-0.045	1502.530	0.905	-0.778
0.017	-0.045	1502.530	0.905	-0.778
0.017	-0.045	1502.530	0.905	-0.778
0.016	-0.048	1502.530	0.902	-0.779
0.016	-0.048	1502.530	0.902	-0.779
0.016	-0.048	1502.530	0.902	-0.779
0.016	-0.048	1502.530	0.902	-0.779
0.015	-0.055	1502.530	0.898	-0.787
0.015	-0.055	1502.530	0.898	-0.787
0.015	-0.055	1502.530	0.898	-0.787
0.015	-0.055	1502.530	0.898	-0.787
0.015	-0.066	1502.530	0.894	-0.817
0.015	-0.066	1502.530	0.894	-0.817
0.015	-0.066	1502.530	0.894	-0.817
0.015	-0.066	1502.530	0.894	-0.817
0.015	-0.066	1502.530	0.894	-0.829
0.015	-0.066	1502.530	0.894	-0.829
0.015	-0.066	1502.530	0.894	-0.829
0.015	-0.071	1502.530	0.893	-0.846
0.015	-0.071	1502.530	0.893	-0.846
0.015	-0.071	1502.530	0.893	-0.846
0.015	-0.071	1502.530	0.893	-0.846
0.015	-0.076	1502.530	0.892	-0.866
0.015	-0.076	1502.530	0.892	-0.866
0.015	-0.076	1502.530	0.892	-0.866
0.015	-0.076	1502.530	0.892	-0.866
0.015	-0.076	1502.530	0.892	-0.866
0.014	-0.105	1502.530	0.889	-0.985
0.014	-0.105	1502.530	0.889	-0.985
0.014	-0.105	1502.530	0.889	-0.985
0.014	-0.105	1502.530	0.889	-0.985
0.014	-0.105	1502.530	0.889	-0.985
0.014	-0.123	1502.530	0.888	-1.063
0.014	-0.123	1502.530	0.888	-1.063
0.014	-0.123	1502.530	0.888	-1.063
0.014	-0.123	1502.530	0.888	-1.063
0.014	-0.123	1502.530	0.888	-1.063
0.013	2.307	1502.530	0.884	10.351
0.013	2.307	1502.530	0.884	10.351
0.013	2.307	1502.530	0.884	10.351
0.013	2.307	1502.530	0.884	10.351
0.012	0.142	1502.530	0.881	0.212
0.012	0.142	1502.530	0.881	0.212
0.012	0.142	1502.530	0.881	0.212
0.012	0.142	1502.530	0.881	0.212
0.011	0.043	1502.530	0.877	-0.231
0.011	0.043	1502.530	0.877	-0.231
0.011	0.043	1502.530	0.877	-0.231
0.011	0.043	1502.530	0.877	-0.231
0.010	0.038	1502.530	0.876	-0.248
0.010	0.038	1502.530	0.876	-0.248
0.010	0.038	1502.530	0.876	-0.248
0.010	0.038	1502.530	0.876	-0.248
0.009	0.034	1502.530	0.874	-0.243
0.009	0.034	1502.530	0.874	-0.243
0.009	0.034	1502.530	0.874	-0.243
0.009	0.034	1502.530	0.874	-0.243
0.008	0.035	1502.530	0.873	-0.197
0.008	0.035	1502.530	0.873	-0.197
0.007	0.039	1502.530	0.872	-0.145
0.007	0.039	1502.530	0.872	-0.145
0.007	0.039	1502.530	0.872	-0.145
0.007	0.039	1502.530	0.872	-0.145
0.007	0.043	1502.530	0.871	-0.074
0.007	0.043	1502.530	0.871	-0.074
0.007	0.043	1502.530	0.871	-0.074
0.007	0.043	1502.530	0.871	-0.074
0.007	0.047	1502.530	0.871	-0.017
0.007	0.047	1502.530	0.871	-0.017
0.007	0.047	1502.530	0.871	-0.017
0.007	0.047	1502.530	0.871	-0.017
0.006	0.054	1502.530	0.870	0.078
0.006	0.054	1502.530	0.870	0.078
0.006	0.054	1502.530	0.870	0.078
0.006	0.054	1502.530	0.870	0.078
0.006	0.054	1502.530	0.870	0.078
0.006	0.060	1502.530	0.870	0.150
0.006	0.060	1502.530	0.870	0.150
0.006	0.060	1502.530	0.870	0.150
0.006	0.060	1502.530	0.870	0.150
0.004	0.094	1502.530	0.868	0.466
0.004	0.094	1502.530	0.868	0.466
0.004	0.094	1502.530	0.868	0.466
0.004	0.094	1502.530	0.868	0.466
0.004	0.094	1502.530	0.868	0.466
0.004	0.094	1502.530	0.868	0.466
0.004	0.113	1502.530	0.867	0.638
0.004	0.113	1502.530	0.867	0.638
0.004	0.113	1502.530	0.867	0.638
0.004	0.113	1502.530	0.867	0.638
0.003	0.133	1502.530	0.866	0.833
0.003	0.133	1502.530	0.866	0.833
0.003	0.133	1502.530	0.866	0.833
0.003	0.133	1502.530	0.866	0.833
0.003	0.160	1502.530	0.865	1.096
0.003	0.160	1502.530	0.865	1.096
0.003	0.160	1502.530	0.865	1.096
0.003	0.160	1502.530	0.865	1.096
0.003	0.160	1502.530	0.865	1.096
0.002	0.165	1502.530	0.865	1.157
0.002	0.165	1502.530	0.865	1.157
0.002	0.165	1502.530	0.865	1.157
0.001	0.186	1502.530	0.865	1.450
0.001	0.186	1502.530	0.865	1.450
0.001	0.186	1502.530	0.865	1.450
0.001	0.186	1502.530	0.865	1.450
-0.001	0.174	1502.530	0.868	1.514
-0.001	0.174	1502.530	0.868	1.426
-0.001	0.174	1502.530	0.868	1.426
-0.001	0.174	1502.530	0.868	1.426
-0.001	0.174	1502.530	0.868	1.426
-0.001	0.166	1502.530	0.870	1.363
-0.001	0.166	1502.530	0.870	1.363
-0.001	0.166	1502.530	0.870	1.363
-0.001	0.166	1502.530	0.870	1.363
-0.001	0.166	1502.530	0.870	1.363
-0.002	0.159	1502.530	0.871	1.283
-0.002	0.159	1502.530	0.871	1.283
-0.002	0.159	1502.530	0.871	1.283
-0.002	0.159	1502.530	0.871	1.283
-0.002	0.159	1502.530	0.871	1.283
-0.002	0.153	1502.530	0.872	1.250
-0.002	0.153	1502.530	0.872	1.250
-0.002	0.153	1502.530	0.872	1.250
-0.002	0.153	1502.530	0.872	1.250
-0.003	0.151	1502.530	0.874	1.233
-0.003	0.151	1502.530	0.874	1.233
-0.003	0.151	1502.530	0.874	1.233
-0.003	0.151	1502.530	0.874	1.233
-0.003	0.150	1502.530	0.874	1.218
-0.003	0.150	1502.530	0.874	1.218
-0.003	0.150	1502.530	0.874	1.218
-0.003	0.150	1502.530	0.874	1.218
-0.004	0.148	1502.530	0.875	1.184
-0.004	0.148	1502.530	0.875	1.184
-0.004	0.148	1502.530	0.875	1.184
-0.004	0.148	1502.530	0.875	1.184
-0.004	0.150	1502.530	0.875	1.190
-0.004	0.150	1502.530	0.875	1.190
-0.004	0.150	1502.530	0.875	1.190
-0.004	0.150	1502.530	0.875	1.190
-0.004	0.150	1502.530	0.875	1.190
-0.005	0.153	1502.530	0.875	1.226
-0.005	0.153	1502.530	0.875	1.226
-0.005	0.153	1502.530	0.875	1.226
-0.005	0.153	1502.530	0.875	1.226
-0.005	0.159	1502.530	0.875	1.257
-0.005	0.159	1502.530	0.875	1.257
-0.005	0.159	1502.530	0.875	1.257
-0.005	0.159	1502.530	0.875	1.257
-0.005	0.159	1502.530	0.875	1.257
-0.006	0.163	1502.530	0.875	1.280
-0.006	0.163	1502.530	0.875	1.280
-0.006	0.163	1502.530	0.875	1.280
-0.006	0.163	1502.530	0.875	1.280
-0.006	0.163	1502.530	0.875	1.280
-0.006	0.167	1502.530	0.874	1.306
-0.006	0.167	1502.530	0.874	1.306
-0.006	0.167	1502.530	0.874	1.306
-0.006	0.167	1502.530	0.874	1.306
-0.006	0.167	1502.530	0.874	1.306
-0.006	0.173	1502.530	0.874	1.351
-0.006	0.173	1502.530	0.874	1.351
-0.006	0.173	1502.530	0.874	1.351
-0.006	0.173	1502.530	0.874	1.351
-0.007	0.177	1502.530	0.874	1.489
-0.007	0.177	1502.530	0.874	1.489
-0.007	0.177	1502.530	0.874	1.489
-0.007	0.177	1502.530	0.874	1.489
-0.007	0.177	1502.530	0.874	1.489
-0.007	0.191	1502.530	0.874	1.914
-0.007	0.191	1502.530	0.874	1.914
-0.007	0.191	1502.530	0.874	1.914
-0.007	0.191	1502.530	0.874	1.914
-0.008	0.239	1502.530	0.874	2.437
-0.008	0.239	1502.530	0.874	2.437
-0.008	0.239	1502.530	0.874	2.437
-0.008	0.239	1502.530	0.874	2.437
-0.008	0.239	1502.530	0.874	2.437
-0.009	-0.083	1502.530	0.872	-2.816
-0.009	-0.083	1502.530	0.872	-2.816
-0.009	-0.083	1502.530	0.872	-2.816
-0.009	-0.083	1502.530	0.872	-2.816
-0.010	-0.017	1502.530	0.871	-1.736
-0.010	-0.017	1502.530	0.871	-1.736
-0.010	-0.017	1502.530	0.871	-1.736
-0.010	-0.017	1502.530	0.871	-1.736
-0.010	-0.017	1502.530	0.871	-1.736
-0.011	-0.005	1502.530	0.869	-1.535
-0.011	-0.005	1502.530	0.869	-1.535
-0.011	-0.005	1502.530	0.869	-1.535
-0.011	-0.005	1502.530	0.869	-1.535
-0.011	-0.005	1502.530	0.869	-1.535
-0.011	-0.005	1502.530	0.869	-1.535
-0.012	0.004	1502.530	0.867	-1.388
-0.012	0.004	1502.530	0.867	-1.388
-0.012	0.004	1502.530	0.867	-1.388
-0.013	0.007	1502.530	0.866	-1.388
-0.013	0.007	1502.530	0.866	-1.318
-0.013	0.007	1502.530	0.866	-1.318
-0.013	0.007	1502.530	0.866	-1.318
-0.013	0.008	1502.530	0.864	-1.282
-0.013	0.008	1502.530	0.864	-1.282
-0.013	0.008	1502.530	0.864	-1.282
-0.013	0.008	1502.530	0.864	-1.282
-0.013	0.008	1502.530	0.864	-1.282
-0.014	0.010	1502.530	0.863	-1.255
-0.014	0.010	1502.530	0.863	-1.255
-0.014	0.010	1502.530	0.863	-1.255
-0.015	0.011	1502.530	0.861	-1.226
-0.015	0.011	1502.530	0.861	-1.226
-0.015	0.011	1502.530	0.861	-1.226
-0.015	0.011	1502.530	0.861	-1.226
-0.016	0.012	1502.530	0.858	-1.199
-0.016	0.012	1502.530	0.858	-1.199
-0.016	0.012	1502.530	0.858	-1.199
-0.017	0.012	1502.530	0.858	-1.199
-0.017	0.013	1502.530	0.854	-1.187
-0.017	0.013	1502.530	0.854	-1.187
-0.017	0.013	1502.530	0.854	-1.187
-0.017	0.013	1502.530	0.854	-1.187
-0.018	0.013	1502.530	0.850	-1.177
-0.018	0.013	1502.530	0.850	-1.177
-0.018	0.013	1502.530	0.850	-1.177
-0.018	0.013	1502.530	0.850	-1.177
-0.018	0.013	1502.530	0.850	-1.177
-0.018	0.013	1502.530	0.848	-1.175
-0.018	0.013	1502.530	0.848	-1.175
-0.018	0.013	1502.530	0.848	-1.175
-0.018	0.013	1502.530	0.848	-1.175
-0.021	0.014	1502.530	0.834	-1.164
-0.021	0.014	1502.530	0.834	-1.164
-0.021	0.014	1502.530	0.834	-1.164
-0.021	0.014	1502.530	0.834	-1.164
-0.021	0.015	1502.530	0.828	-1.160
-0.021	0.015	1502.530	0.828	-1.160
-0.021	0.015	1502.530	0.828	-1.160
-0.021	0.015	1502.530	0.828	-1.160
-0.022	0.015	1502.530	0.823	-1.158
-0.022	0.015	1502.530	0.823	-1.158
-0.022	0.015	1502.530	0.823	-1.158
-0.022	0.015	1502.530	0.823	-1.158
-0.022	0.015	1502.530	0.823	-1.158
-0.023	0.015	1502.530	0.816	-1.153
-0.023	0.015	1502.530	0.816	-1.153
-0.023	0.015	1502.530	0.816	-1.153
-0.023	0.015	1502.530	0.816	-1.153
-0.023	0.015	1502.530	0.809	-1.148
-0.023	0.015	1502.530	0.809	-1.148
-0.023	0.015	1502.530	0.809	-1.148
-0.023	0.015	1502.530	0.809	-1.148
-0.023	0.015	1502.530	0.809	-1.148
-0.024	0.014	1502.530	0.795	-1.134
-0.024	0.014	1502.530	0.795	-1.134
-0.024	0.014	1502.530	0.795	-1.134
-0.024	0.014	1502.530	0.795	-1.134
-0.025	0.013	1502.530	0.792	-1.126
-0.025	0.013	1502.530	0.792	-1.126
-0.025	0.013	1502.530	0.792	-1.126
-0.025	0.013	1502.530	0.792	-1.126
-0.025	0.013	1502.530	0.792	-1.126
-0.025	0.013	1502.530	0.792	-1.126
-0.025	0.013	1502.530	0.792	-1.126
-0.025	0.013	1502.530	0.792	-1.126
-0.025	0.013	1502.530	0.783	-1.116
-0.025	0.013	1502.530	0.783	-1.116
-0.025	0.013	1502.530	0.783	-1.116
-0.025	0.012	1502.530	0.774	-1.099
-0.025	0.012	1502.530	0.774	-1.099
-0.025	0.012	1502.530	0.774	-1.099
-0.025	0.011	1502.530	0.768	-1.080
-0.025	0.011	1502.530	0.768	-1.080
-0.025	0.011	1502.530	0.768	-1.080
-0.025	0.011	1502.530	0.768	-1.080
-0.025	0.010	1502.530	0.755	-1.062
-0.025	0.010	1502.530	0.755	-1.062
-0.024	0.010	1502.530	0.751	-1.062
-0.024	0.010	1502.530	0.751	-1.056
-0.024	0.010	1502.530	0.751	-1.056
-0.024	0.010	1502.530	0.751	-1.056
-0.023	0.009	1502.530	0.738	-1.040
-0.023	0.009	1502.530	0.738	-1.040
-0.023	0.009	1502.530	0.738	-1.040
-0.021	0.008	1502.530	0.721	-1.025
-0.021	0.008	1502.530	0.721	-1.025
-0.021	0.008	1502.530	0.721	-1.025
-0.021	0.008	1502.530	0.721	-1.025
-0.018	0.007	1502.530	0.697	-1.013
-0.018	0.007	1502.530	0.697	-1.013
-0.018	0.007	1502.530	0.697	-1.013
-0.012	0.006	1502.530	0.661	-1.002
-0.012	0.006	1502.530	0.661	-1.002
-0.012	0.006	1502.530	0.661	-1.002
-0.012	0.006	1502.530	0.661	-1.002
-0.007	0.006	1502.530	0.602	-0.994
-0.007	0.006	1502.530	0.602	-0.994
-0.007	0.006	1502.530	0.602	-0.994
0.038	0.004	1502.530	0.368	-0.982
0.038	0.004	1502.530	0.368	-0.982
0.038	0.004	1502.530	0.368	-0.982
0.038	0.004	1502.530	0.368	-0.982
0.129	0.003	1502.530	-0.118	-0.976
0.129	0.003	1502.530	-0.118	-0.976
0.129	0.003	1502.530	-0.118	-0.976
0.129	0.003	1502.530	-0.118	-0.976
1.605	0.002	1502.530	-7.956	-0.971
1.605	0.002	1502.530	-7.956	-0.971
1.605	0.002	1502.530	-7.956	-0.971
1.605	0.002	1502.530	-7.956	-0.971
-0.349	0.001	1502.530	2.430	-0.967
-0.349	0.001	1502.530	2.430	-0.967
-0.349	0.001	1502.530	2.430	-0.967
-0.349	0.001	1502.530	2.430	-0.967
-0.194	-0.001	1502.530	1.597	-0.963
-0.194	-0.001	1502.530	1.597	-0.963
-0.194	-0.001	1502.530	1.597	-0.963
-0.194	-0.001	1502.530	1.597	-0.963
-0.176	-0.001	1502.530	1.500	-0.959
-0.176	-0.001	1502.530	1.500	-0.959
-0.176	-0.001	1502.530	1.500	-0.959
-0.168	-0.002	1502.530	1.454	-0.959
-0.168	-0.002	1502.530	1.454	-0.958
-0.168	-0.002	1502.530	1.454	-0.958
-0.168	-0.002	1502.530	1.454	-0.958
-0.168	-0.003	1502.530	1.440	-0.955
-0.168	-0.003	1502.530	1.440	-0.955
-0.168	-0.003	1502.530	1.440	-0.955
-0.168	-0.003	1502.530	1.440	-0.955
-0.174	-0.004	1502.530	1.462	-0.953
-0.174	-0.004	1502.530	1.462	-0.953
-0.174	-0.004	1502.530	1.462	-0.953
-0.174	-0.004	1502.530	1.462	-0.953
-0.209	-0.004	1502.530	1.626	-0.953
-0.209	-0.006	1502.530	1.626	-0.950
-0.209	-0.006	1502.530	1.626	-0.950
-0.209	-0.006	1502.530	1.626	-0.950
-0.249	-0.007	1502.530	1.816	-0.948
-0.249	-0.007	1502.530	1.816	-0.948
-0.249	-0.007	1502.530	1.816	-0.948
-0.249	-0.007	1502.530	1.816	-0.948
-0.249	-0.007	1502.530	1.816	-0.948
-0.292	-0.008	1502.530	2.158	-0.948
-0.292	-0.008	1502.530	2.158	-0.948
-0.292	-0.008	1502.530	2.158	-0.948
-0.411	-0.009	1502.530	2.582	-0.948
-0.411	-0.009	1502.530	2.582	-0.948
-0.411	-0.009	1502.530	2.582	-0.948
-0.411	-0.009	1502.530	2.582	-0.948
-0.586	-0.009	1502.530	4.204	-0.949
-0.586	-0.009	1502.530	4.204	-0.949
-0.586	-0.009	1502.530	4.204	-0.949
-0.586	-0.009	1502.530	4.204	-0.949
-0.586	-0.009	1502.530	4.204	-0.949
-1.969	-0.010	1502.530	9.928	-0.949
-1.969	-0.010	1502.530	9.928	-0.949
-1.969	-0.010	1502.530	9.928	-0.949
-1.969	-0.010	1502.530	9.928	-0.949
3.040	-0.011	1502.530	-5.894	-0.951
3.040	-0.011	1502.530	-5.894	-0.951
3.040	-0.011	1502.530	-5.894	-0.951
3.040	-0.011	1502.530	-5.894	-0.951
0.895	-0.011	1502.530	-2.531	-0.953
0.895	-0.011	1502.530	-2.531	-0.953
0.895	-0.011	1502.530	-2.531	-0.953
0.895	-0.011	1502.530	-2.531	-0.953
0.447	-0.012	1502.530	-1.515	-0.955
0.447	-0.012	1502.530	-1.515	-0.955
0.447	-0.012	1502.530	-1.515	-0.955
0.447	-0.012	1502.530	-1.515	-0.955
0.344	-0.012	1502.530	-1.032	-0.956
0.344	-0.012	1502.530	-1.032	-0.956
0.344	-0.012	1502.530	-1.032	-0.956
0.344	-0.012	1502.530	-1.032	-0.956
0.264	-0.013	1502.530	-0.655	-0.958
0.264	-0.013	1502.530	-0.655	-0.958
0.264	-0.013	1502.530	-0.655	-0.958
0.264	-0.013	1502.530	-0.655	-0.958
0.235	-0.014	1502.530	-0.515	-0.959
0.235	-0.014	1502.530	-0.515	-0.959
0.235	-0.014	1502.530	-0.515	-0.959
0.235	-0.014	1502.530	-0.515	-0.959
0.208	-0.015	1502.530	-0.384	-0.960
0.208	-0.015	1502.530	-0.384	-0.960
0.208	-0.015	1502.530	-0.384	-0.960
0.208	-0.015	1502.530	-0.384	-0.960
0.190	-0.016	1502.530	-0.293	-0.960
0.190	-0.016	1502.530	-0.293	-0.960
0.190	-0.016	1502.530	-0.293	-0.960
0.176	-0.017	1502.530	-0.204	-0.960
0.176	-0.017	1502.530	-0.204	-0.960
0.176	-0.017	1502.530	-0.204	-0.960
0.176	-0.017	1502.530	-0.204	-0.960
0.167	-0.018	1502.530	-0.109	-0.960
0.167	-0.018	1502.530	-0.109	-0.960
0.167	-0.018	1502.530	-0.109	-0.960
0.167	-0.018	1502.530	-0.109	-0.960
0.128	-0.018	1502.530	0.216	-0.960
0.128	-0.018	1502.530	0.216	-0.960
0.128	-0.018	1502.530	0.216	-0.960
0.128	-0.018	1502.530	0.216	-0.960
0.062	-0.020	1502.530	0.622	-0.956
0.062	-0.020	1502.530	0.622	-0.956
0.062	-0.020	1502.530	0.622	-0.956
0.062	-0.020	1502.530	0.622	-0.956
0.062	-0.020	1502.530	0.622	-0.956
0.035	-0.022	1502.530	0.774	-0.946
0.035	-0.022	1502.530	0.774	-0.946
0.035	-0.022	1502.530	0.774	-0.946
0.027	-0.024	1502.530	0.832	-0.938
0.027	-0.024	1502.530	0.832	-0.938
0.027	-0.024	1502.530	0.832	-0.938
0.027	-0.024	1502.530	0.832	-0.938
0.023	-0.026	1502.530	0.867	-0.928
0.023	-0.026	1502.530	0.867	-0.928
0.023	-0.026	1502.530	0.867	-0.928
0.022	-0.027	1502.530	0.880	-0.921
0.022	-0.027	1502.530	0.880	-0.921
0.022	-0.027	1502.530	0.880	-0.921
0.021	-0.028	1502.530	0.890	-0.917
0.021	-0.028	1502.530	0.890	-0.917
0.021	-0.028	1502.530	0.890	-0.917
0.021	-0.028	1502.530	0.890	-0.917
0.021	-0.028	1502.530	0.890	-0.917
0.020	-0.029	1502.530	0.895	-0.909
0.020	-0.029	1502.530	0.895	-0.909
0.020	-0.029	1502.530	0.895	-0.909
0.020	-0.029	1502.530	0.895	-0.909
0.020	-0.029	1502.530	0.898	-0.902
0.020	-0.029	1502.530	0.898	-0.902
0.020	-0.029	1502.530	0.898	-0.902
0.020	-0.029	1502.530	0.898	-0.902
0.020	-0.029	1502.530	0.898	-0.902
0.019	-0.030	1502.530	0.899	-0.896
0.019	-0.030	1502.530	0.899	-0.896
0.019	-0.030	1502.530	0.899	-0.896
0.019	-0.030	1502.530	0.899	-0.896
0.019	-0.030	1502.530	0.899	-0.896
0.019	-0.031	1502.530	0.900	-0.884
0.019	-0.031	1502.530	0.900	-0.884
0.019	-0.031	1502.530	0.900	-0.884
0.019	-0.031	1502.530	0.900	-0.884
0.018	-0.032	1502.530	0.900	-0.880
0.018	-0.032	1502.530	0.900	-0.880
0.018	-0.032	1502.530	0.900	-0.880
0.018	-0.033	1502.530	0.899	-0.867
0.018	-0.033	1502.530	0.899	-0.867
0.018	-0.033	1502.530	0.899	-0.867
0.018	-0.033	1502.530	0.899	-0.863
0.018	-0.033	1502.530	0.899	-0.863
0.018	-0.033	1502.530	0.899	-0.863
0.018	-0.033	1502.530	0.899	-0.863
0.017	-0.034	1502.530	0.899	-0.856
0.017	-0.034	1502.530	0.899	-0.856
0.017	-0.034	1502.530	0.899	-0.856
0.017	-0.034	1502.530	0.899	-0.856
0.016	-0.035	1502.530	0.898	-0.845
0.016	-0.035	1502.530	0.898	-0.845
0.016	-0.035	1502.530	0.898	-0.845
0.016	-0.035	1502.530	0.898	-0.845
0.016	-0.037	1502.530	0.897	-0.839
0.016	-0.037	1502.530	0.897	-0.839
0.016	-0.037	1502.530	0.897	-0.839
0.016	-0.037	1502.530	0.897	-0.839
0.016	-0.037	1502.530	0.897	-0.839
0.014	-0.039	1502.530	0.894	-0.833
0.014	-0.039	1502.530	0.894	-0.833
0.014	-0.039	1502.530	0.894	-0.833
0.014	-0.042	1502.530	0.892	-0.832
0.014	-0.042	1502.530	0.892	-0.832
0.014	-0.042	1502.530	0.892	-0.832
0.014	-0.042	1502.530	0.892	-0.832
0.013	-0.044	1502.530	0.890	-0.834
0.013	-0.044	1502.530	0.890	-0.834
0.013	-0.044	1502.530	0.890	-0.834
0.013	-0.044	1502.530	0.890	-0.834
0.013	-0.046	1502.530	0.889	-0.842
0.013	-0.046	1502.530	0.889	-0.842
0.013	-0.046	1502.530	0.889	-0.842
0.013	-0.046	1502.530	0.889	-0.842
0.012	-0.050	1502.530	0.888	-0.851
0.012	-0.050	1502.530	0.888	-0.851
0.012	-0.050	1502.530	0.888	-0.851
0.012	-0.050	1502.530	0.888	-0.851
0.012	-0.057	1502.530	0.888	-0.865
0.012	-0.057	1502.530	0.888	-0.865
0.012	-0.057	1502.530	0.888	-0.865
0.012	-0.057	1502.530	0.888	-0.865
0.011	-0.087	1502.530	0.885	-0.991
0.011	-0.087	1502.530	0.885	-0.991
0.011	-0.087	1502.530	0.885	-0.991
0.011	-0.168	1502.530	0.883	-1.312
0.011	-0.168	1502.530	0.883	-1.312
0.011	-0.168	1502.530	0.883	-1.312
0.011	-0.168	1502.530	0.882	-1.312
0.010	1.138	1502.530	0.882	-5.001
0.010	1.138	1502.530	0.882	-5.001
0.010	1.138	1502.530	0.882	-5.001
0.010	0.215	1502.530	0.881	0.893
0.010	0.215	1502.530	0.881	0.893
0.010	0.215	1502.530	0.881	0.893
0.010	0.215	1502.530	0.881	0.893
0.010	0.153	1502.530	0.880	0.034
0.010	0.153	1502.530	0.880	0.034
0.010	0.153	1502.530	0.880	0.034
0.010	0.153	1502.530	0.880	0.034
0.010	0.153	1502.530	0.880	0.034
0.009	0.073	1502.530	0.878	-0.270
0.009	0.073	1502.530	0.878	-0.270
0.009	0.057	1502.530	0.877	-0.319
0.009	0.057	1502.530	0.877	-0.319
0.009	0.057	1502.530	0.877	-0.319
0.009	0.057	1502.530	0.877	-0.319
0.008	0.050	1502.530	0.874	-0.321
0.008	0.050	1502.530	0.874	-0.321
0.008	0.050	1502.530	0.874	-0.321
0.006	0.054	1502.530	0.871	-0.242
0.006	0.054	1502.530	0.871	-0.242
0.006	0.054	1502.530	0.871	-0.242
0.006	0.054	1502.530	0.871	-0.242
0.006	0.054	1502.530	0.871	-0.242
0.006	0.064	1502.530	0.868	-0.152
0.006	0.064	1502.530	0.868	-0.152
0.006	0.064	1502.530	0.868	-0.152
0.005	0.070	1502.530	0.866	-0.062
0.005	0.070	1502.530	0.866	-0.062
0.005	0.070	1502.530	0.866	-0.062
0.005	0.070	1502.530	0.866	-0.062
0.005	0.070	1502.530	0.866	-0.062
0.004	0.083	1502.530	0.865	0.041
0.004	0.083	1502.530	0.865	0.041
0.004	0.083	1502.530	0.865	0.041
0.004	0.103	1502.530	0.863	0.203
0.004	0.103	1502.530	0.863	0.203
0.004	0.103	1502.530	0.863	0.203
0.004	0.103	1502.530	0.863	0.203
0.003	0.120	1502.530	0.862	0.341
0.003	0.120	1502.530	0.862	0.341
0.003	0.120	1502.530	0.862	0.341
0.003	0.120	1502.530	0.862	0.341
0.003	0.120	1502.530	0.862	0.341
0.002	0.150	1502.530	0.861	0.610
0.002	0.150	1502.530	0.861	0.610
0.002	0.150	1502.530	0.861	0.610
0.002	0.150	1502.530	0.861	0.610
0.002	0.150	1502.530	0.861	0.610
0.002	0.163	1502.530	0.862	0.722
0.002	0.163	1502.530	0.862	0.722
0.002	0.163	1502.530	0.862	0.722
0.002	0.163	1502.530	0.862	0.722
0.002	0.190	1502.530	0.863	0.951
0.002	0.190	1502.530	0.863	0.951
0.002	0.190	1502.530	0.863	0.951
0.002	0.190	1502.530	0.863	0.951
0.001	0.207	1502.530	0.865	1.092
0.001	0.207	1502.530	0.865	1.092
0.001	0.216	1502.530	0.866	1.166
0.001	0.216	1502.530	0.866	1.166
0.001	0.216	1502.530	0.866	1.166
0.001	0.216	1502.530	0.866	1.166
0.000	0.227	1502.530	0.868	1.259
0.000	0.227	1502.530	0.868	1.259
0.000	0.227	1502.530	0.868	1.259
0.000	0.227	1502.530	0.868	1.259
0.000	0.243	1502.530	0.869	1.383
0.000	0.243	1502.530	0.869	1.383
0.000	0.243	1502.530	0.869	1.383
0.000	0.243	1502.530	0.869	1.383
-0.000	0.250	1502.530	0.871	1.470
-0.000	0.250	1502.530	0.871	1.470
-0.000	0.250	1502.530	0.871	1.470
-0.000	0.250	1502.530	0.871	1.470
-0.000	0.263	1502.530	0.872	1.532
-0.000	0.263	1502.530	0.872	1.532
-0.000	0.263	1502.530	0.872	1.532
-0.001	0.278	1502.530	0.873	1.628
-0.001	0.278	1502.530	0.873	1.628
-0.001	0.278	1502.530	0.873	1.628
-0.001	0.278	1502.530	0.873	1.628
-0.001	0.278	1502.530	0.873	1.628
-0.001	0.282	1502.530	0.873	1.647
-0.001	0.282	1502.530	0.873	1.647
-0.001	0.282	1502.530	0.873	1.647
-0.001	0.282	1502.530	0.873	1.647
-0.001	0.293	1502.530	0.873	1.681
-0.001	0.293	1502.530	0.873	1.681
-0.001	0.293	1502.530	0.873	1.681
-0.001	0.293	1502.530	0.873	1.681
-0.001	0.295	1502.530	0.873	1.689
-0.001	0.295	1502.530	0.873	1.689
-0.001	0.295	1502.530	0.873	1.689
-0.001	0.295	1502.530	0.873	1.689
-0.002	0.301	1502.530	0.873	1.696
-0.002	0.301	1502.530	0.873	1.696
-0.002	0.301	1502.530	0.873	1.696
-0.002	0.301	1502.530	0.873	1.696
-0.002	0.309	1502.530	0.873	1.789
-0.002	0.309	1502.530	0.873	1.789
-0.002	0.309	1502.530	0.873	1.789
-0.002	0.309	1502.530	0.873	1.789
-0.002	0.370	1502.530	0.871	2.544
-0.002	0.370	1502.530	0.871	2.544
-0.002	0.370	1502.530	0.871	2.544
-0.002	0.562	1502.530	0.870	4.880
-0.002	0.562	1502.530	0.870	4.880
-0.002	0.562	1502.530	0.870	4.880
-0.002	0.562	1502.530	0.870	4.880
-0.003	-3.617	1502.530	0.870	-44.084
-0.003	-3.617	1502.530	0.870	-44.084
